JOURNAL	NN	journal NN PennPOS
cyclohexane	NN	cyclohexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
.	.	. . NUPOS

These	DT	these d NUPOS
findings	NNS	finding n2 NUPOS
contrast	NN	contrast NN PennPOS
with	IN	with pp NUPOS
a	DT	a dt NUPOS
previous	JJ	previous JJ PennPOS
report	NN	report NN PennPOS
that	IN	that cst NUPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
mediated	VBN	mediate VBN PennPOS
by	IN	by IN PennPOS
overexpression	NN	overexpression NN PennPOS
of	IN	of pp-f NUPOS
robA	NN	robA NN PennPOS
was	VBD	be vbd NUPOS
dependent	JJ	dependent JJ PennPOS
on	IN	on IN PennPOS
soxRS	NN	soxRS NN PennPOS
(	(	( ( NUPOS
39	CD	39 CD PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

This	DT	this d NUPOS
unexplained	JJ	unexplained JJ PennPOS
disparity	NN	disparity NN PennPOS
may	MD	may vmb NUPOS
be	VB	be vbi NUPOS
due	JJ	due JJ PennPOS
to	TO	to p-acp NUPOS
strain	VB	strain VBP PennPOS
differences	NNS	difference NNS PennPOS
.	.	. . NUPOS

Therefore	RB	therefore av NUPOS
,	,	, , NUPOS
each	DT	each d NUPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
three	CD	three crd NUPOS
loci	NNS	locus NNS PennPOS
can	MD	can vmb NUPOS
mediate	VB	mediate VBP PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
independently	RB	independent av-jn NUPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
others	NNS	other n2-jn NUPOS
.	.	. . NUPOS

Recent	JJ	recent JJ PennPOS
work	NN	work NN PennPOS
has	VBZ	have vdz NUPOS
identified	VBN	identify VBN PennPOS
the	DT	the dt NUPOS
AcrAB	NN	AcrAB NN PennPOS
efflux	NN	efflux NN PennPOS
system	NN	system NN PennPOS
as	IN	as c-acp NUPOS
the	DT	the dt NUPOS
major	JJ	major JJ PennPOS
mechanism	NN	mechanism NN PennPOS
responsible	JJ	responsible JJ PennPOS
for	IN	for c-acp NUPOS
the	DT	the dt NUPOS
multidrug-resistance	JJ	multidrug-resistance JJ PennPOS
in	IN	in IN PennPOS
Mar	NNP	mar NN PennPOS
mutants	NNS	mutant NNS PennPOS
(	(	( ( NUPOS
42	CD	42 CD PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

Deletion	NN	deletion NN PennPOS
of	IN	of pp-f NUPOS
acrAB	NN	acrAB NN PennPOS
from	IN	from pp NUPOS
either	CC	either CC PennPOS
wild-type	JJ	wild-type JJ PennPOS
AG100	NN	AG100 NN PennPOS
(	(	( ( NUPOS
AG100-A	NN	AG100-A NN PennPOS
)	)	) ) NUPOS
or	CC	or cc NUPOS
the	DT	the dt NUPOS
Mar	NNP	mar NN PennPOS
mutant	JJ	mutant JJ PennPOS
form	NN	form NN PennPOS
of	IN	of pp-f NUPOS
AG102	NN	AG102 NN PennPOS
(	(	( ( NUPOS
AG102-A	NN	AG102-A NN PennPOS
)	)	) ) NUPOS
resulted	VBD	result VBD PennPOS
in	IN	in IN PennPOS
loss	NN	loss NN PennPOS
of	IN	of pp-f NUPOS
tolerance	NN	tolerance NN PennPOS
to	TO	to p-acp NUPOS
the	DT	the dt NUPOS
index	NN	index NN PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
n-hexane	NN	n-hexane NN PennPOS
.	.	. . NUPOS

Increased	VBN	increase VBN PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
was	VBD	be vbd NUPOS
not	RB	not xx NUPOS
restored	VBN	restore VBN PennPOS
in	IN	in IN PennPOS
AG102-A	NN	AG102-A NN PennPOS
by	IN	by IN PennPOS
any	DT	any d NUPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
transcriptional	JJ	transcriptional JJ PennPOS
activators	NNS	activator NNS PennPOS
(	(	( ( NUPOS
Table	NNP	table NN PennPOS
2	LS	2 LS PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

Mutation	NN	mutation NN PennPOS
of	IN	of pp-f NUPOS
acrR	NN	acrR NN PennPOS
(	(	( ( NUPOS
in	IN	in IN PennPOS
AG100-B	NN	AG100-B NN PennPOS
,	,	, , NUPOS
in	IN	in IN PennPOS
which	WDT	which r-crq NUPOS
acrAB	NN	acrAB NN PennPOS
is	VBZ	be vbz NUPOS
overexpressed	VBN	overexpress VBN PennPOS
)	)	) ) NUPOS
permitted	VBD	permit VBD PennPOS
the	DT	the dt NUPOS
strain	NN	strain NN PennPOS
to	TO	to p-acp NUPOS
grow	VB	grow VBP PennPOS
on	IN	on IN PennPOS
cyclohexane	NN	cyclohexane NN PennPOS
(	(	( ( NUPOS
Table	NNP	table NN PennPOS
2	LS	2 LS PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

These	DT	these d NUPOS
results	NNS	result NNS PennPOS
indicate	VBP	indicate VBP PennPOS
that	IN	that cst NUPOS
AcrAB	NN	AcrAB NN PennPOS
plays	VBZ	play VBZ PennPOS
a	DT	a dt NUPOS
major	JJ	major JJ PennPOS
role	NN	role NN PennPOS
in	IN	in IN PennPOS
the	DT	the dt NUPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
phenotype	NN	phenotype NN PennPOS
of	IN	of pp-f NUPOS
E.	FW	E. FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

Ina	NNP	ina NN PennPOS
comparison	NN	comparison NN PennPOS
between	IN	between IN PennPOS
isogenic	JJ	isogenic JJ PennPOS
strains	NNS	strain NNS PennPOS
overexpressing	VBG	overexpress VBG PennPOS
marA	NN	mara NN PennPOS
or	CC	or cc NUPOS
acrAB	NN	acrAB NN PennPOS
,	,	, , NUPOS
the	DT	the dt NUPOS
Mar	NNP	mar NN PennPOS
mutant	NN	mutant NN PennPOS
showed	VBD	show VBN PennPOS
greater	JJR	great JJR PennPOS
cyclohexane	NN	cyclohexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
(	(	( ( NUPOS
Tables	NNS	table NNS PennPOS
2	CD	2 crd NUPOS
and	CC	and cc NUPOS
4	CD	4 crd NUPOS
)	)	) ) NUPOS
.	.	. . NUPOS

This	DT	this d NUPOS
finding	NN	finding NN PennPOS
may	MD	may vmb NUPOS
reflect	VB	reflect VBP PennPOS
greater	JJR	great JJR PennPOS
expression	NN	expression NN PennPOS
of	IN	of pp-f NUPOS
acrAB	NN	acrAB NN PennPOS
in	IN	in IN PennPOS
Mar	NNP	mar NN PennPOS
mutants	NNS	mutant NNS PennPOS
or	CC	or cc NUPOS
a	DT	a dt NUPOS
combination	NN	combination NN PennPOS
of	IN	of pp-f NUPOS
acrAB	NN	acrAB NN PennPOS
overexpression	NN	overexpression NN PennPOS
and	CC	and cc NUPOS
the	DT	the dt NUPOS
other	JJ	other JJ PennPOS
changes	NNS	change NNS PennPOS
occurring	VBG	occur VBG PennPOS
in	IN	in IN PennPOS
a	DT	a dt NUPOS
Mar	NNP	mar NN PennPOS
mutant	NN	mutant NN PennPOS
.	.	. . NUPOS

It	PRP	it pn31 NUPOS
is	VBZ	be vbz NUPOS
interesting	JJ	interesting JJ PennPOS
that	IN	that cst NUPOS
efflux	NN	efflux NN PennPOS
was	VBD	be vbd NUPOS
associated	VBN	associate VBN PennPOS
with	IN	with pp NUPOS
toluene	NN	toluene NN PennPOS
resistance	NN	resistance NN PennPOS
in	IN	in IN PennPOS
Pseudomonas	FW	Pseudomonas FW PennPOS
putida	FW	putida FW PennPOS
,	,	, , NUPOS
although	IN	although cs NUPOS
the	DT	the dt NUPOS
genes	NNS	gene NNS PennPOS
were	VBD	be vbd NUPOS
not	RB	not xx NUPOS
identified	VBN	identify VBN PennPOS
(	(	( ( NUPOS
29	CD	29 CD PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

In	IN	in IN PennPOS
summary	NN	summary NN PennPOS
,	,	, , NUPOS
all	DT	all d NUPOS
three	CD	three crd NUPOS
transcriptional	JJ	transcriptional JJ PennPOS
activators	NNS	activator NNS PennPOS
(	(	( ( NUPOS
marA	NN	mara NN PennPOS
,	,	, , NUPOS
soxS	NN	soxS NN PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
robA	NN	robA NN PennPOS
)	)	) ) NUPOS
can	MD	can vmb NUPOS
independently	RB	independent av-jn NUPOS
produce	VB	produce VBP PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
in	IN	in IN PennPOS
E.	FW	E. FW PennPOS
coli	FW	coli FW PennPOS
;	:	; : NUPOS
all	DT	all d NUPOS
require	VBP	require VBP PennPOS
the	DT	the dt NUPOS
acrAB	NN	acrAB NN PennPOS
locus	NN	locus NN PennPOS
.	.	. . NUPOS

For	IN	for c-acp NUPOS
complementation	NN	complementation NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
large	JJ	large JJ PennPOS
deletion	NN	deletion NN PennPOS
mutant	JJ	mutant JJ PennPOS
MCH164	NN	MCH164 NN PennPOS
,	,	, , NUPOS
however	RB	however a-acp NUPOS
,	,	, , NUPOS
only	RB	only av-j NUPOS
the	DT	the dt NUPOS
plasmid	NN	plasmid NN PennPOS
bearing	VBG	bear VBG PennPOS
both	CC	both CC PennPOS
transcriptional	JJ	transcriptional JJ PennPOS
units	NNS	unit NNS PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
mutant	JJ	mutant JJ PennPOS
mar	FW	mar FW PennPOS
locus	NN	locus NN PennPOS
produced	VBD	produce VBD PennPOS
cyclohexane	NN	cyclohexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
(	(	( ( NUPOS
Table	NNP	table NN PennPOS
2	LS	2 LS PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

These	DT	these d NUPOS
results	NNS	result NNS PennPOS
strongly	RB	strong av-j NUPOS
suggest	VBP	suggest VBP PennPOS
that	IN	that cst NUPOS
these	DT	these d NUPOS
transcriptional	JJ	transcriptional JJ PennPOS
activators	NNS	activator NNS PennPOS
produce	VBP	produce VBP PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
by	IN	by IN PennPOS
up	RB	up a-acp NUPOS
regulating	VBG	regulate VBG PennPOS
the	DT	the dt NUPOS
acrAB	NN	acrAB NN PennPOS
locus	NN	locus NN PennPOS
,	,	, , NUPOS
resulting	VBG	result VBG PennPOS
in	IN	in IN PennPOS
increased	VBN	increase VBN PennPOS
efflux	NN	efflux NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
solvents	NNS	solvent NNS PennPOS
from	IN	from pp NUPOS
the	DT	the dt NUPOS
cell	NN	cell NN PennPOS
.	.	. . NUPOS

This	DT	this d NUPOS
work	NN	work NN PennPOS
was	VBD	be vbd NUPOS
supported	VBN	support VBN PennPOS
in	IN	in IN PennPOS
part	NN	part NN PennPOS
by	IN	by IN PennPOS
a	DT	a dt NUPOS
Johnson	NNP	Johnson np1 NUPOS
and	CC	and cc NUPOS
Johnson	NNP	Johnson np1 NUPOS
Focused	NNP	Focused NNP PennPOS
Giving	NNP	giving NN PennPOS
Award	NN	award NN PennPOS
(	(	( ( NUPOS
S.B.L.	NN	S.B.L. NN PennPOS
)	)	) ) NUPOS
and	CC	and cc NUPOS
by	IN	by IN PennPOS
grants	NNS	grant NNS PennPOS
from	IN	from pp NUPOS
the	DT	the dt NUPOS
National	NNP	national NN PennPOS
Institutes	NNPS	Institute np2 NUPOS
of	IN	of pp-f NUPOS
Health	NNP	health NN PennPOS
(	(	( ( NUPOS
T32	NNP	T32 NNP PennPOS
AI-07329	NN	AI-07329 NN PennPOS
[	(	[ ( NUPOS
J.D.G.	NN	J.D.G. NN PennPOS
]	)	] ) NUPOS
,	,	, , NUPOS
CA3731	NN	CA3731 NN PennPOS
[	(	[ ( NUPOS
B.D.	NN	B.D. NN PennPOS
]	)	] ) NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
GM51661	NN	GM51661 NN PennPOS
[	(	[ ( NUPOS
S.B.L.	NN	S.B.L. NN PennPOS
]	)	] ) NUPOS
)	)	) ) NUPOS
.	.	. . NUPOS

1	LS	1 LS PennPOS
.	.	. . NUPOS

Alekshun	NNP	Alekshun NNP PennPOS
,	,	, , NUPOS
M.	NNP	m. n1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

Unpublished	JJ	unpublished JJ PennPOS
data	NNS	datum NNS PennPOS
.	.	. . NUPOS

2	LS	2 LS PennPOS
.	.	. . NUPOS

Amabile-Cuevas	NNP	Amabile-Cuevas NNP PennPOS
,	,	, , NUPOS
C.	NNP	C. np1 NUPOS
F.	NNP	F. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
B.	NNP	B. np1 NUPOS
Demple	NNP	Demple NNP PennPOS
.	.	. . NUPOS

1991	CD	1991 CD PennPOS
.	.	. . NUPOS

Molecular	JJ	molecular JJ PennPOS
characterization	NN	characterization NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
soxRS	NN	soxRS NN PennPOS
genes	NNS	gene NNS PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
:	:	: : NUPOS
two	CD	two crd NUPOS
genes	NNS	gene NNS PennPOS
control	VBP	control VBP PennPOS
a	DT	a dt NUPOS
superoxide	NN	superoxide NN PennPOS
stress	NN	stress NN PennPOS
regulon	NN	regulon NN PennPOS
.	.	. . NUPOS

Nucleic	JJ	nucleic JJ PennPOS
Acids	NNS	acid NNS PennPOS
Res	NNP	RES NN PennPOS
.	.	. . NUPOS

19:4479	CD	19:4479 CD PennPOS
--	:	-- : NUPOS
4484	CD	4484 CD PennPOS
.	.	. . NUPOS

3	LS	3 LS PennPOS
.	.	. . NUPOS

Aono	NNP	Aono NNP PennPOS
,	,	, , NUPOS
R.	NNP	R. np1 NUPOS
,	,	, , NUPOS
K.	NNP	K. np1 NUPOS
Aibe	NNP	Aibe NNP PennPOS
,	,	, , NUPOS
A.	NNP	A. np1 NUPOS
Inoue	NNP	Inoue NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
K.	NNP	K. np1 NUPOS
Horikoshi	NNP	Horikoshi NNP PennPOS
.	.	. . NUPOS

1991	CD	1991 CD PennPOS
.	.	. . NUPOS

Preparation	NN	preparation NN PennPOS
of	IN	of pp-f NUPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerant	JJ	tolerant JJ PennPOS
mutants	NNS	mutant NNS PennPOS
from	IN	from pp NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

Agric	NNP	Agric NNP PennPOS
.	.	. . NUPOS

Biol	NNP	Biol NNP PennPOS
.	.	. . NUPOS

Chem	NNP	Chem NNP PennPOS
.	.	. . NUPOS

55:1935	CD	55:1935 CD PennPOS
--	:	-- : NUPOS
1938	CD	1938 CD PennPOS
.	.	. . NUPOS

4	LS	4 LS PennPOS
.	.	. . NUPOS

Aono	NNP	Aono NNP PennPOS
,	,	, , NUPOS
R.	NNP	R. np1 NUPOS
,	,	, , NUPOS
T.	NNP	T. np1 NUPOS
Negishi	NNP	Negishi NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
H.	NNP	H. np1 NUPOS
Nakajima	NNP	Nakajima NNP PennPOS
.	.	. . NUPOS

1994	CD	1994 CD PennPOS
.	.	. . NUPOS

Cloning	NN	cloning NN PennPOS
of	IN	of pp-f NUPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
jb.asm.org	NN	jb.asm.org NN PennPOS
at	IN	at pp NUPOS
UNAM	NNP	UNAM NNP PennPOS
INST	NNP	inst n1 NUPOS
DE	NN	DE NN PennPOS
INVEST	VBP	invest VBP PennPOS
BIOMEDICAS	NNS	biomedica NNS PennPOS
on	IN	on IN PennPOS
December	NNP	december NN PennPOS
17	CD	17 CD PennPOS
,	,	, , NUPOS
2009	CD	2009 CD PennPOS
6126	CD	6126 CD PennPOS
WHITE	NNP	white NN PennPOS
ET	NNP	et NN PennPOS
AL.	NNP	AL. NNP PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
BACTERIOL	NNP	BACTERIOL NNP PennPOS
.	.	. . NUPOS

tolerance	NN	tolerance NN PennPOS
gene	NN	gene NN PennPOS
ostA	NN	osta NN PennPOS
that	WDT	that WDT PennPOS
determines	VBZ	determine VBZ PennPOS
n-hexane	NN	n-hexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
level	NN	level NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

Appl	NN	appl NN PennPOS
.	.	. . NUPOS

Environ	NNP	Environ NNP PennPOS
.	.	. . NUPOS

Microbiol	NNP	Microbiol NNP PennPOS
.	.	. . NUPOS

60:4624	CD	60:4624 CD PennPOS
--	:	-- : NUPOS
4626	CD	4626 CD PennPOS
.	.	. . NUPOS

5	CD	5 crd NUPOS
.	.	. . NUPOS

Aono	NNP	Aono NNP PennPOS
,	,	, , NUPOS
R.	NNP	R. np1 NUPOS
,	,	, , NUPOS
M.	NNP	m. n1 NUPOS
Kobayashi	NNP	Kobayashi NNP PennPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
Nakajima	NNP	Nakajima NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
H.	NNP	H. np1 NUPOS
Kobayashi	NNP	Kobayashi NNP PennPOS
.	.	. . NUPOS

1995	CD	1995 CD PennPOS
.	.	. . NUPOS

A	DT	a dt NUPOS
close	JJ	close JJ PennPOS
correlation	NN	correlation NN PennPOS
between	IN	between IN PennPOS
improvement	NN	improvement NN PennPOS
of	IN	of pp-f NUPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
levels	NNS	level NNS PennPOS
and	CC	and cc NUPOS
alteration	NN	alteration NN PennPOS
of	IN	of pp-f NUPOS
resistance	NN	resistance NN PennPOS
toward	IN	toward pp NUPOS
low	JJ	low JJ PennPOS
levels	NNS	level NNS PennPOS
of	IN	of pp-f NUPOS
multiple	JJ	multiple JJ PennPOS
antibiotics	NNS	antibiotic NNS PennPOS
.	.	. . NUPOS

Biosci	NNP	Biosci NNP PennPOS
.	.	. . NUPOS

Biotech	NNP	Biotech NNP PennPOS
.	.	. . NUPOS

Biochem	NNP	Biochem NNP PennPOS
.	.	. . NUPOS

59:213	CD	59:213 CD PennPOS
--	:	-- : NUPOS
218	CD	218 crd NUPOS
.	.	. . NUPOS

6	CD	6 crd NUPOS
.	.	. . NUPOS

Ariza	NNP	Ariza NNP PennPOS
,	,	, , NUPOS
R.	NNP	R. np1 NUPOS
R.	NNP	R. np1 NUPOS
,	,	, , NUPOS
S.	NNP	S. np1 NUPOS
P.	NNP	P. np1 NUPOS
Cohen	NNP	Cohen np1 NUPOS
,	,	, , NUPOS
N.	NNP	N. np1 NUPOS
Bachhawat	NNP	Bachhawat NNP PennPOS
,	,	, , NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
B.	NNP	B. np1 NUPOS
Demple	NNP	Demple NNP PennPOS
.	.	. . NUPOS

1994	CD	1994 CD PennPOS
.	.	. . NUPOS

Repressor	NN	repressor NN PennPOS
mutations	NNS	mutation NNS PennPOS
in	IN	in IN PennPOS
the	DT	the dt NUPOS
marRAB	NN	marRAB NN PennPOS
operon	NN	operon NN PennPOS
that	WDT	that WDT PennPOS
activate	VBP	activate VBP PennPOS
oxidative	JJ	oxidative JJ PennPOS
stress	NN	stress NN PennPOS
genes	NNS	gene NNS PennPOS
and	CC	and cc NUPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

176:143	CD	176:143 CD PennPOS
--	:	-- : NUPOS
148	CD	148 CD PennPOS
.	.	. . NUPOS

7	CD	7 crd NUPOS
.	.	. . NUPOS

Ariza	NNP	Ariza NNP PennPOS
,	,	, , NUPOS
R.	NNP	R. np1 NUPOS
R.	NNP	R. np1 NUPOS
,	,	, , NUPOS
Z.	NNP	Z. NNP PennPOS
Li	NNP	li NN PennPOS
,	,	, , NUPOS
N.	NNP	N. np1 NUPOS
Ringstad	NNP	Ringstad NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
B.	NNP	B. np1 NUPOS
Demple	NNP	Demple NNP PennPOS
.	.	. . NUPOS

1995	CD	1995 CD PennPOS
.	.	. . NUPOS

Activation	NN	activation NN PennPOS
of	IN	of pp-f NUPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
and	CC	and cc NUPOS
binding	NN	binding NN PennPOS
of	IN	of pp-f NUPOS
stress-inducible	JJ	stress-inducible JJ PennPOS
promoters	NNS	promoter NNS PennPOS
by	IN	by IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
Rob	NNP	rob NN PennPOS
protein	NN	protein NN PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

177:1655	CD	177:1655 CD PennPOS
--	:	-- : NUPOS
1661	CD	1661 CD PennPOS
.	.	. . NUPOS

8	CD	8 crd NUPOS
.	.	. . NUPOS

Asako	NNP	Asako NNP PennPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
Nakajima	NNP	Nakajima NNP PennPOS
,	,	, , NUPOS
K.	NNP	K. np1 NUPOS
Kobayashi	NNP	Kobayashi NNP PennPOS
,	,	, , NUPOS
M.	NNP	m. n1 NUPOS
Kobayashi	NNP	Kobayashi NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
R.	NNP	R. np1 NUPOS
Aono	NNP	Aono NNP PennPOS
.	.	. . NUPOS

1997	CD	1997 CD PennPOS
.	.	. . NUPOS

Organic	NNP	Organic NNP PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
and	CC	and cc NUPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
increased	VBN	increase VBN PennPOS
by	IN	by IN PennPOS
overexpression	NN	overexpression NN PennPOS
of	IN	of pp-f NUPOS
marA	NN	mara NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

Appl	NN	appl NN PennPOS
.	.	. . NUPOS

Environ	NNP	Environ NNP PennPOS
.	.	. . NUPOS

Microbiol	NNP	Microbiol NNP PennPOS
.	.	. . NUPOS

63:1428	CD	63:1428 CD PennPOS
--	:	-- : NUPOS
1433	CD	1433 CD PennPOS
.	.	. . NUPOS

9	CD	9 crd NUPOS
.	.	. . NUPOS

Cohen	NNP	Cohen np1 NUPOS
,	,	, , NUPOS
S.	NNP	S. np1 NUPOS
P.	NNP	P. np1 NUPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
H.	NNP	H. np1 NUPOS
Hachler	NNP	Hachler NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

1993	CD	1993 CD PennPOS
.	.	. . NUPOS

Genetic	JJ	genetic JJ PennPOS
and	CC	and cc NUPOS
functional	JJ	functional JJ PennPOS
analysis	NN	analysis NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
(	(	( ( NUPOS
mar	FW	mar FW PennPOS
)	)	) ) NUPOS
locus	NN	locus NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

175:1484	CD	175:1484 CD PennPOS
--	:	-- : NUPOS
1492	CD	1492 crd NUPOS
.	.	. . NUPOS

10	CD	10 crd NUPOS
.	.	. . NUPOS

Cohen	NNP	Cohen np1 NUPOS
,	,	, , NUPOS
S.	NNP	S. np1 NUPOS
P.	NNP	P. np1 NUPOS
,	,	, , NUPOS
L.	NNP	L. np1 NUPOS
M.	NNP	m. n1 NUPOS
McMurry	NNP	Mcmurry np1 NUPOS
,	,	, , NUPOS
D.	NNP	D. NNP PennPOS
C.	NNP	C. np1 NUPOS
Hooper	NNP	Hooper np1 NUPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
S.	NNP	S. np1 NUPOS
Wolfson	NNP	Wolfson NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

1989	CD	1989 CD PennPOS
.	.	. . NUPOS

Cross-resistance	NN	Cross-resistance NN PennPOS
to	TO	to p-acp NUPOS
fluoroquinolones	NNS	fluoroquinolone NNS PennPOS
in	IN	in IN PennPOS
multiple-antibiotic-resistant	JJ	multiple-antibiotic-resistant JJ PennPOS
(	(	( ( NUPOS
Mar	NNP	mar NN PennPOS
)	)	) ) NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
selected	VBN	select VBN PennPOS
by	IN	by IN PennPOS
tetracycline	NN	tetracycline NN PennPOS
or	CC	or cc NUPOS
chloramphenicol	NN	chloramphenicol NN PennPOS
:	:	: : NUPOS
decreased	VBN	decrease VBN PennPOS
drug	NN	drug NN PennPOS
accumulation	NN	accumulation NN PennPOS
associated	VBN	associate VBN PennPOS
with	IN	with pp NUPOS
membrane	NN	membrane NN PennPOS
changes	NNS	change NNS PennPOS
in	IN	in IN PennPOS
addition	NN	addition NN PennPOS
to	TO	to p-acp NUPOS
OmpF	NN	OmpF NN PennPOS
reduction	NN	reduction NN PennPOS
.	.	. . NUPOS

Antimicrob	NNP	Antimicrob NNP PennPOS
.	.	. . NUPOS

Agents	NNS	agent NNS PennPOS
Chemother	NNP	Chemother NNP PennPOS
.	.	. . NUPOS

33:1318	CD	33:1318 CD PennPOS
--	:	-- : NUPOS
1325	CD	1325 CD PennPOS
.	.	. . NUPOS

11	CD	11 crd NUPOS
.	.	. . NUPOS

Cohen	NNP	Cohen np1 NUPOS
,	,	, , NUPOS
S.	NNP	S. np1 NUPOS
P.	NNP	P. np1 NUPOS
